medicine,ceil_price
"glic lazide + metformin
hydrochloride tablet
m/s innova captab
limited
/ m/s abbott healthcare
pvt. ltd.",6.86
"thio colchicoside +
aceclofenac +
paracetamol tablet
(zerodol th 4 max)
m/s akums drugs &
pharmaceuticals ltd. /
m/s ipca laboratories
ltd.",14.04
"thio colchicoside +
aceclofenac +
paracetamol tablet
(zerodol th 8 max)
m/s akums drugs &
pharmaceuticals ltd. /
m/s ipca laboratories
ltd.",21.4
"line zolid + dextrose
water for injection
(gal- lini i.v.)
m/s aishwarya
lifesciences
/ m/s galpha
laboratories limited",342.08
"vog libose +
metformin tablet
(my vobo 0.3 m)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.",6.5
"vog libose +
metformin tablet
(my vobo 0.2 m)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.",5.5
"glim epiride +
metformin +
piaglitazone tablet
(mygm/s akums drugs
&
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.ainpro p1)",5.9
"pan toprazole +
levosulpiride capsule
(myprazol l)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.",13.5
"pan toprazole +
domperidone tablet
(myprazol d)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.",5.65
"ato rvastatin +
ezetimibe tablet
m/s east african (india)
overseas / m/s zydus
healthcare ltd.",30.32
"ato rvastatin +
ezetimibe tablet
m/s east african (india)
overseas / m/s zydus
healthcare ltd.",21.01
"rab eprazole +
domperidone tablet
(ridzogas d)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.",5.22
"rab eprazole +
domperidone capsule
(ridzogas sr d)
m/s akums drugs &
pharmaceuticals ltd./
m/s mylan
pharmaceuticals pvt.
ltd.",8.69
"nor ethisteone acetate
tablet
m/s synokem
pharmaceuticals ltd. /
m/s torrent
pharmaceuticals ltd.",15.08
"eso meprazole +
domperidone capsule
m/s skymap
pharmaceuticals pvt.
ltd.",9.02
"levo carnitine +
methylcobalamin +
folic acid tablet
(carnitor plus)
m/s modi-
mundipharma pvt. ltd.
/ m/s win- medicare
pvt. ltd.",13.64
"ram ipril + metoprolol
tablet
m/s pure and cure
healthcare pvt. ltd. /
m/s cipla ltd.",11.08
"ram ipril + metoprolol
tablet
m/s pure and cure
healthcare pvt. ltd. /
m/s cipla ltd.",16.91
"met formin
hydrochloride +
gliclazide tablet
(glikey-m)
m/s usv pvt. ltd.",9.47
"doc aravimab and
miromavimab injection
3000 iu /10 ml
m/s cadila healthcare
ltd",26064.0
"doc aravimab and
miromavimab injection
1500 iu /2.5 ml
m/s cadila healthcare
ltd",13032.0
"doc aravimab and
miromavimab injection
600 iu / ml
m/s cadila healthcare
ltd",5212.8
"alph a lipoic acid +
folic acid +
methylcobalamin +
vitamin d3 +
pyridoxine tablets
m/s east african (india)
overseas / m/s cadila
pharmaceuticals
limited",13.33
"calc ium carbonate +
vitamin d3 +
mecobalamin + l-
methylfolate +
pyridoxal -5 phosphate
tablet
m/s akums drugs &
pharmaceuticals pvt.
ltd. / m/s cadila
pharmaceuticals ltd.",17.59
"glimepiride +
metformin
hydrochloride
tablet
m/s akums
drugs and
pharmaceuticals
ltd./m/s emcure
pharmaceuticals
limited",8.94
"glimepiride +
metformin
hydrochloride
tablet
m/s akums
drugs and
pharmaceuticals
ltd./m/s emcure
pharmaceuticals
limited",9.56
"atorvastatin +
aspirin capsule
m/s micro labs
limited",2.42
"atorvastatin +
aspirin capsule
m/s micro labs
limited",2.54
"glimepiride +
metformin
hydrochloride
tablet (glimy
m3 forte)
m/s akums
drugs and
pharmaceuticals
ltd/ dr. reddy’s
laboratories
limited",8.94
"glimepiride +
metformin
hydrochloride
tablet (glimy
m4 forte)
m/s akums
drugs and
pharmaceuticals
ltd / dr. reddy’s
laboratories
limited",9.56
"etoricoxib +
paracetamol
tablet
m/s pure and
cure healthcare
pvt. ltd. / m/s
zuventus
healthcare
limited",5.58
"tolperisone
hydrochloride +
diclofenac
sodium tablet
m/s pure and
cure healthcare
pvt. ltd. / m/s
zuventus
healthcare
limited",13.42
"cilnidipine +
metoprolol
tablet
m/s pure and
cure healthcare
pvt. ltd. /m/s
intas",7.11
"norethisterone
acetate tablet
m/s zydus
healthcare
limited",17.83
"memantine
hydrochloride +
donepezil
hydrochloride
tablet
m/s intas
pharmaceuticals
limited",16.55
"rosuvastatin+
clopidogrel
capsule
(cardipill cv
10mg)
m/s synokem
pharmaceuticals
limited
/m/s aristo
pharmaceuticals
pvt. limited",14.09
"rosuvastatin+
clopidogrel
capsule
(cardipill cv
20mg)
m/s synokem
pharmaceuticals
limited
/m/s aristo
pharmaceuticals
pvt. limited",18.7
"rosuvastatin+
aspirin +
clopidogrel
capsule
(cardipill gold
10mg)
m/s synokem
pharmaceuticals
limited
/m/s aristo
pharmaceuticals
pvt. limited",11.89
"amlodipine +atenolol
tablet (myadol)
m/s akums drugs &
pharmaceuticals ltd. /
m/s mylan
pharmaceuticals pvt.
ltd.",5.03
"amlodipine + losartan
potassium tablet
(mylosdro a)
m/s akums drugs &
pharmaceuticals ltd. /
m/s mylan
pharmaceuticals pvt.
ltd.",7.3
"calcium carbonate
+vitamin d3 tablet
(myvitacillin)
m/s akums drugs &
pharmaceuticals ltd. /
m/s mylan
pharmaceuticals pvt.
ltd.",4.81
"metoprolol +
cilnidipine tablet
m/s safetab life
science / m/s lupin
limited",9.25
"tolperisone sr +
diclofenac tablet
m/s inventia
healthcare pvt. ltd. /
m/s intas
pharmaceuticals
limited",27.05
"dexamethasone tablet
m/s zydus healthcare
limited",3.69
"capecitabine +
cyclophosphami
de tablet m/s
intas
pharmaceuticals
limited",168.53
"capecitabine +
cyclophosphami
de tablet
m/s intas
pharmaceuticals
limited",107.53
"methylcobalami
n + alpha lipoic
acid +
pyridoxine +
folic acid
capsule
(myfocoly)
m/s akums
drugs &
pharmaceuticals
limited/m/s
mylan
pharmaceuticals
pvt. limited",12.37
"folic acid+
methylcobalami
n + pyridoxine
hydrochloride
tablet
m/s unison
pharmaceuticals
pvt. ltd.",3.87
"chlorhexidine
gluconate
+ isopropyl alcohol
topical solution
m/s stedman
pharmaceuticals
pvt. limited",42.37
"dapagliflozin +
metformin
hydrochloride
extended
release tablet
m/s micro labs
ltd.",42.0
"glimepiride
tablet
m/s skymap
pharmaceuticals
pvt. ltd.",8.38
"glimepiride
tablet
m/s skymap
pharmaceuticals
pvt. ltd.",9.71
"telmisartan +
metoprolol
succinate
extended
release tablet
(telsartan beta
25)
m/s akums
drugs and
pharmaceuticals
ltd. / dr. reddy’s
laboratories
limited",10.75
"telmisartan +
metoprolol
succinate
extended
release tablet
(telsartan beta
50)
m/s akums
drugs and
pharmaceuticals
ltd. / dr. reddy’s
laboratories
limited",13.32
"ato rvastatin +
clopidogrel + aspirin
capsule
(atocor gold 10)
m/s akums
drugs &",4.07
"norethisterone
acetate
controlled
release tablet
m/s akums drugs &
pharmaceuticals ltd. /
m/s cadila
pharmaceuticals
limited",18.0
"metformin
hydrochloride(pr
olonged release)
+ glimepiride
tablet
(geminor m 3)
m/s macleods
pharmaceuticals
limited",8.0
"metformin
hydrochloride
(prolonged
release)+
glimepiride
tablet
(geminor m4)
m/s macleods
pharmaceuticals
limited",9.83
"telmisartan +
cilnidipine
tablet
(telmiduce cl)
m/s macleods
pharmaceuticals
limited",8.94
"telmisartan +
cilnidipine +
chlorthalidone
tablet
(nexovas tc)
m/s macleods
pharmaceuticals
limited",12.16
"telmisartan +
chlorthalidone +
cilnidipine tablet
m/s synokem
pharmaceuticals ltd./
m/s mankind pharma
ltd.",12.28
"human prothrombin
complex ip 250iu
m/s intas
pharmaceuticals limited",19819.49
"evogliptin + metformin
hydrochloride sustained
release tablet (valera m
500)
m/s alkem
healthscience/ m/s
alkem laboratories ltd.",17.11
"moxifloxacin
hydrochloride +
dexamethasone ph
osphate eye drop
m/s skymap healthcare
pvt. ltd./ m/s albert
david ltd",19.02
"ciprofloxacin +
dexamethasone sodium
phosphate eye
drops
m/s skymap healthcare
pvt. ltd./m/s albert
david ltd",1.35
"metformin
hydrochloride (sr) +
gliclazide (er) +
pioglitazone
hydrochloride tablet
(prizide mp 60)
m/s swiss garnier
genexia sciences pvt.
ltd. / m/s primus
remedies pvt. ltd.",8.69
"clotrimazole +
lignocaine
hydrochloride ear drops
m/s skymap healthcare
pvt. ltd.",5.93
"moxifloxacin
hydrochloride +
dexamethasone
phosphate eye drops
m/s skymap healthcare
pvt. ltd.",19.02
"atorvastatin +
clopidogrel + aspirin
capsule (atocor gold 20)
m/s akums drugs &
pharmaceuticals ltd. /
dr. reddy’s laboratories
ltd.",5.5
"rosuvastatin + aspirin
+ clopidogrel capsule
m/s synokem
pharmaceuticals ltd. /
m/s cadila
pharmaceuticals limited",18.48
"azelnidipine +
telmisartan tablet
m/s synokem
pharmaceuticals limited
/ m/s emcure
pharmaceuticals ltd.",14.4
"flunarizine +
domperidone tablet
m/s windlas biotech pvt.
ltd./m/s mankind
pharma limited",4.68
"budesonide +
glycopyrronium bromide
+ formoterol fumarate
powder for inhalation
m/s cipla limited",13.63
"alogliptin + metformin
hydrochloride tablet
m/s indoco remedies
limited",7.82
"alogliptin + metformin
hydrochloride tablet
m/s indoco remedies
limited",9.49
"vildagliptin + metformin
hydrochloride (sr)
tablet
m/s mascot health
series pvt. ltd./m/s
emcure pharmaceutical
limited",6.58
"vildagliptin + metformin
hydrochloride (sr) tablet
m/s exemed
pharmaceuticals / m/s
intas pharmaceuticals
ltd.",6.58
"telmisartan +
chlorthalidone +
amlodipine tablet
m/s micro labs limited",8.39
"ceftriazone + sulbactum
for injection (zifi sb)
m/s zen pharma
(p) limited / m/s fdc
limited",120.34
"diclo fenac +
thiocolchicoside
+ linseed oil + methyl
salicylate
+ menthol gel
m/s pure and cure
healthcare pvt.
ltd. / m/s zydus
healthcare limited",5.23
"ciprofloxacin +
dexamethasone eye
drops
m/s skymap
healthcare pvt. ltd.
/ m/s glensmith
labs
pvt. ltd.",1.33
"ciprofloxacin +
dexamethasone eye
drops
m/s skymap healthcare
pvt. ltd.",1.33
"povidone-iodine gargle
0.5% w/v
m/s windlas biotech
pvt. ltd. / m/s
mankind
pharma limited",0.79
"trihexyphenidyl
hydrochloride tablet
m/s d. d.
pharmaceuticals pvt. ltd.",0.73
"azelnidipine +
telmisartan tablet
m/s synokem
pharmaceuticals
limited / m/s torrent
pharmaceuticals ltd.",12.45
"azelnidipine +
telmisartan tablet
m/s synokem
pharmaceuticals
limited / m/s torrent
pharmaceuticals ltd.",14.2
"vild agliptin +
metformin
hydrochloride (as
sustained release) tablet
m/s exemed
pharmaceuticals / m/s
eris life sciences limited",6.58
"vilda gliptin + metformin
hydrochloride (as
sustained
release) tablet
m/s exemed
pharmaceuticals / m/s
eris life sciences limited",7.07
"pov idone iodinetopical
solution 1%w/v
m/s g.s.
pharmbutor pvt.
ltd./m/s win- medicare
pvt. ltd.",92.0
"dap agliflozin +
metformin
hydrochloride
extended-
release tablet
m/s torrent
pharmaceuticals
limited",12.26
"gen tamicin
sulphate +
dexamethasone
sodium
phosphate eye
drop
m/s skymap healthcare
pvt. ltd.",1.47
"gen tamicin sulphate +
dexamethasone sodium
phosphate eye drop
m/s skymap healthcare
pvt. ltd. / m/s
glensmith labs pvt. ltd.",1.47
"cefix ime tablets
m/s hema laboratories
pvt. limited /m/s sun
pharmaceutical
industries
limited",6.16
"thio colchicoside +
aceclofenac +
paracetamol tablet
m/s akums drugs and
pharmaceuticals ltd. /
m/s torrent
pharmaceuticals
ltd.",14.99
"met formin hydrochloride
(as sustained release)
and
vildagliptin tablets
m/s exemed
pharmaceuticals
/ m/s zydus healthcare
limited",6.58
"met formin hydrochloride
(as sustained release)
and
vildagliptin tablets
m/s exemed
pharmaceuticals
/ m/s zydus healthcare
limited",7.07
"met formin hydrochloride
(as sustained release)
and
vildagliptin tablets
m/s exemed
pharmaceuticals
/ m/s lupin limited",6.58
"aml odipine & extended
release metoprolol
succinate tablet
(amlong mt 5/25)
m/s micro labs limited",6.15
"rem ogliflozin
etabonate and
metformin
hydrochloride tablet
m/s glenmark
pharmaceuticals ltd.
/ m/s intas
pharmaceuticals ltd",13.18
"rem ogliflozin etabonate
and
metformin
hydrochloride tablet
m/s glenmark
pharmaceuticals ltd.
/ m/s intas
pharmaceuticals ltd.",11.44
"aza thioprine tablet
m/s rpg life
sciences limited",8.69
"par acetamol +
mefenamic acid
suspension
m/s aristo
pharmaceuticals pvt.
ltd.",0.58
"par acetamol +
mefenamic acid
suspension
m/s aristo
pharmaceuticals pvt.
ltd.",0.66
"rosu vastatin +
clopidogrel tablet
m/s pure and cure
healthcare pvt. ltd.
/ m/s sun
pharmaceuticals
industries ltd.",16.97
"me fanamic acid +
paracetamol
suspension
(pyremol-mf)
m/s vivimed labs
ltd. /m/s alembic
pharmaceuticals
lmited",0.66
"vilda gliptin +
metformin
hydrochloride (sr)
tablet
m/s exemed
pharmaceuticals /
m/s torrent
pharmaceuticals
limited",6.86
"vildagliptin +
metformin
hydrochloride (sr)
tablet
m/s exemed
pharmaceuticals /
m/s torrent
pharmaceuticals
limited",7.51
"vilda gliptin +
metformin
hydrochloride (sr)
tablet
m/s mascot health
series pvt. ltd. /
m/s alkem",6.86
"telm isartan &
metoprolol
succinate (er)
tablet
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
jagsonpal
pharmaceuticals
ltd.",11.22
"telmisartan &
metoprolol
succinate (er)
tablet
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
glensmith labs pvt.
ltd.",11.22
"telm isartan,
amlodipine &
hydrochlorothiazid
e tablet
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
glensmith labs pvt.
ltd.",9.02
"paracetamol,
phenylephrine
hydrochloride ,
caffeine &
diphenhydramine
tablet
m/s skymap
pharmaceuticals
pvt. ltd.",2.99
"telm isartan +
cilnidipine +
metoprolol (er) ta
blet
m/s ravenbhel
healthcare pvt. ltd.
/ m/s glenmark",10.16
"ator vastatin +
clopidogrel +
aspirin capsule
m/s synokem
pharmaceuticals
ltd.
/ m/s aristo
pharmaceuticals
private limited.",4.16
"ator vastatin +
clopidogrel +
aspirin capsule
m/s synokem
pharmaceuticals
ltd.
/ m/s aristo
pharmaceuticals
private limited.",5.61
"cefix ime &
ofloxacin tablet
m/s akums drugs &
pharmaceuticals
ltd.
/m/s mylan
pharmaceuticals
private limited.",11.47
"azel nidipine +
telmisartan tablets
m/s synokem
pharmaceuticals
ltd.
/ m/s cipla limited.",11.02
"azel nidipine +
telmisartan tablets
m/s synokem
pharmaceuticals
ltd.
/ m/s cipla limited.",13.22
"glim epiride +
metformin
hydrochloride
prolonged release
tablets
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
jagsonpal
pharmaceuticals
ltd.",9.76
"glim epiride +
metformin
hydrochloride
prolonged release
tablets
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
jagsonpal
pharmaceuticals
ltd.",10.25
"glim epiride +
metformin
hydrochloride
prolonged release
tablets
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
jagsonpal
pharmaceuticals
ltd.",8.41
"glim epiride +
metformin
hydrochloride
prolonged release
tablets
m/s skymap
pharmaceuticals
pvt. ltd. / m/s
jagsonpal
pharmaceuticals
ltd.",9.35
"mox ifloxacin 0.5%
w/v
+ dexamethasone
phosphate 0.1%
w/v ophthalmic
solution
m/s micro labs
limited",19.1
"met formin
hydrochloride
prolonged release +
glimepiride tablet
ip
m/s inventia
healthcare limited",5.95
"met formin
hydrochloride
prolonged release +
glimepiride tablet
ip
m/s inventia
healthcare limited",7.73
"met formin
hydrochloride
prolonged release +
glimepiride tablet
ip
m/s inventia
healthcare limited",6.55
"met formin
hydrochloride
prolonged release +
glimepiride tablet
ip
m/s inventia
healthcare limited",8.33
"norethisterone
acetate controlled
release tablets
m/s synokem
pharmaceuticals
ltd.",15.09
"isop hane insulin
human suspension
+
insulin human
injection
m/s wockhardt ltd",106.65
"cipr ofloxacin +
dexamethasone
eye drops
m/s axa
parenterals ltd.
/m/s sun
pharmaceutical
industries limited",1.69
"esom eprazole &
sustained release
domperidone
capsule
m/s pure & cure
healthcare pvt. ltd.
/ m/s alembic
pharmaceuticals
limited",6.0
"leve tiracetam
infusion
500mg/100ml
m/s akums drugs &
pharmaceuticals
limited / m/s
abbott
healthcare pvt. ltd.",91.56
"leve tiracetam
infusion
1000mg/100ml
m/s akums drugs &
pharmaceuticals
limited / m/s
abbott healthcare
pvt. ltd.",148.72
"telm isartan +
cilnidipine +
metoprolol (er)
tablet
m/s ravenbhel
healthcare pvt. ltd.
/ m/s mankind",11.96
"calc ium carbonate
+ vitamin d3 +
methylcobalamin +
l- methylfolate
calcium + pyridoxal
-5- phosphate
tablets
m/s tirupati
medicare limited /
m/s intas
pharmaceuticals
ltd.",18.02
"vilda gliptin +
metformin
hydrochloride
(sustained release)
tablet
m/s exemed
pharmaceuticals /
m/s mankind
pharma ltd.",6.58
"vilda gliptin +
metformin
hydrochloride
(sustained release)
tablet
m/s exemed
pharmaceuticals /
m/s mankind
pharma ltd.",7.07
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s exemed
pharmaceutical /
m/s zydus
healthcare limited",11.81
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s exemed",10.22
"vilda gliptin +
metformin
hydrochloride
tablet
m/s pure & cure
healthcare pvt. ltd. /
m/s blue cross
laboratories pvt. ltd.",5.9
"vilda gliptin +
metformin
hydrochloride
tablet
m/s pure & cure
healthcare pvt. ltd.
/ m/s blue cross
laboratories pvt.
ltd",6.9
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.
/ m/s usv pvt.
limited",11.81
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.
/ m/s usv pvt.
limited",10.22
"dap agliflozin +
metformin
hydrochloride extended
release tablet
m/s msn
laboratories pvt. ltd.
/ m/s intas
pharmaceuticals",6.74
"dap agliflozin +
metformin
hydrochloride
(extended
release)tablet
m/s exemed
pharmaceutical /
m/s zydus
healthcare limited",8.12
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.
/ m/s eris
lifesciences limited",6.74
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.
/ m/s eris
lifesciences limited",8.12
"dapagliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.
/ m/s eris
lifesciences limite",10.22
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.",11.81
"para cetamol +
phenylephrine +
chlorpheniramine
tablet
m/s alembic
pharmaceuticals
limited",3.82
"telm isartan +
cilnidipine +
metoprolol (er)
tablet
m/s ravenbhel
healthcare pvt. ltd.
/ m/s cadila
pharmaceuticals
ltd.",10.16
"telm isartan +
cilnidipine +
metoprolol (er)
tablet
m/s ravenbhel
healthcare pvt. ltd.
/ m/s cadila
pharmaceuticals
ltd.",12.41
"telm isartan +
chlorthalidone +
metoprolol
(extended release)
tablet
m/s ajanta pharma
limited / m/s
glenmark
pharmaceuticals
ltd.",11.76
"telm isartan +
chlorthalidone +
metoprolol
(extended release)
tablet
m/s ajanta pharma
limited / m/s
glenmark
pharmaceuticals
ltd.",13.97
"ator vastatin tablet
ip
m/s pure and cure
healthcare pvt.
limited / m/s
mankind pharma
ltd.",27.54
"amo xycillin +
potassium
clavulanate oral
suspenssion
m/s torrent
pharmaceuticals
limited",3.54
"mef enamic acid &
tranexamic acid
tablets
m/s akums drugs &
pharmaceuticals
ltd. / m/s german
remedies
pharmaceuticals
private limited",25.07
"povi done iodine
gargle
m/s nanz
medscience
pharma pvt. ltd. /
m/s glenmark
pharmaceuticals
ltd.",1.72
"azel nidipine +
telmisartan tablet
m/s synokem
pharmaceuticals
limited / m/s mankind
pharma ltd.",13.22
"azel nidipine +
telmisartan tablet
m/s synokem
pharmaceuticals
limited / m/s
mankind pharma
ltd.",11.02
"telm isartan,
cilnidipine &
metoprolol (er)
tablet
m/s ravenbhel
healthcare pvt. ltd.
/m/s eris
lifesciences limited",10.16
"telm isartan,
cilnidipine &
metoprolol (er)
tablet
m/s ravenbhel
healthcare pvt. ltd.
/m/s eris
lifesciences limited",12.41
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s exemed
pharmaceuticals /
m/s wockhardt
limited",8.04
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s exemed
pharmaceuticals /
m/s wockhardt
limited",9.98
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s exemed",11.53
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.",6.65
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd",8.04
"dap agliflozin +
metformin
hydrochloride
extended release
tablet
m/s msn
laboratories pvt.
ltd.",9.98
